Time,Type,Command,Duration
28/Jan/2026 23:41:53,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (mary64, 1e3f0e4291be8533bce600d32c41da4fecfd0204, John, Miller, linda48@hotmail.com)",38
16/Feb/2026 07:55:47,Query,SELECT username FROM users WHERE userid = 4712,12
18/Feb/2026 21:24:35,Connect,admin on BCG using TCP/IP,
07/Feb/2026 21:25:55,Query,SELECT username FROM users WHERE userid = 9503,33
31/Jan/2026 01:32:13,Query,SELECT username FROM users WHERE userid = 1218,47
30/Jan/2026 23:46:06,Query,SELECT * FROM creditcard WHERE userid = 3670,5
10/Feb/2026 04:16:48,Query,SELECT username FROM users WHERE userid = 7089,26
15/Feb/2026 15:14:56,Query,UPDATE products SET stock = stock - 1 WHERE productid = 1609,37
06/Feb/2026 22:16:44,Query,SELECT ccexpire FROM creditcard WHERE userid = 9449,21
10/Feb/2026 17:49:37,Query,SELECT ccexpire FROM creditcard WHERE userid = 5207,40
19/Feb/2026 11:48:36,Query,SELECT * FROM users WHERE userid = 6640,44
22/Feb/2026 20:11:41,Query,SELECT * FROM users WHERE userid = 9963,31
16/Feb/2026 14:55:33,Query,UPDATE users SET email = elizabeth@gmail.com WHERE userid = 8927,43
24/Feb/2026 01:37:35,Connect,webapp on BCG using TCP/IP,
26/Jan/2026 15:17:58,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (robert66, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Linda, Smith, william46@example.org)",69
28/Jan/2026 17:36:09,Query,SELECT * FROM users WHERE userid = 3499,28
20/Feb/2026 12:30:10,Query,DELETE FROM sessions WHERE userid = 6772,11
08/Feb/2026 07:00:52,Query,DELETE FROM sessions WHERE userid = 1016,11
02/Feb/2026 18:53:55,Query,SELECT username FROM users WHERE userid = 2394,44
11/Feb/2026 00:58:41,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (2294, GT-SC-G01, 4)",69
10/Feb/2026 19:47:24,Query,SELECT username FROM users WHERE userid = 2420,24
11/Feb/2026 18:34:37,Query,SELECT * FROM creditcard WHERE userid = 1630,44
31/Jan/2026 11:52:59,Connect,admin on BCG using TCP/IP,
27/Jan/2026 17:07:44,Query,SELECT ccexpire FROM creditcard WHERE userid = 1361,14
22/Feb/2026 19:21:59,Query,UPDATE users SET email = michael@example.org WHERE userid = 5956,60
18/Feb/2026 13:04:15,Query,UPDATE users SET email = patricia@example.org WHERE userid = 1668,74
29/Jan/2026 03:26:21,Query,SELECT ccexpire FROM creditcard WHERE userid = 4019,23
02/Feb/2026 18:13:52,Query,SELECT ccexpire FROM creditcard WHERE userid = 4123,29
11/Feb/2026 16:27:40,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (8852, GT-SC-G01, 4)",56
10/Feb/2026 12:25:30,Connect,dbuser on BCG using TCP/IP,
03/Feb/2026 11:39:15,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (robert23, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Robert, Smith, patricia63@example.org)",94
07/Feb/2026 09:25:10,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (6757, DB-SG-G01, 5)",59
29/Jan/2026 06:35:43,Query,UPDATE users SET email = patricia@example.org WHERE userid = 9180,92
13/Feb/2026 17:48:38,Query,UPDATE products SET stock = stock - 1 WHERE productid = 8043,27
08/Feb/2026 05:46:33,Query,SELECT ccexpire FROM creditcard WHERE userid = 7191,40
25/Jan/2026 18:24:10,Connect,dbuser on BCG using TCP/IP,
02/Feb/2026 12:27:17,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (jennifer59, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Jennifer, Rodriguez, mary96@hotmail.com)",25
07/Feb/2026 20:43:01,Query,SELECT * FROM users WHERE userid = 2833,28
15/Feb/2026 10:30:42,Query,SELECT email FROM users WHERE userid = 8840,36
19/Feb/2026 02:56:55,Connect,admin on BCG using TCP/IP,
04/Feb/2026 01:37:50,Query,SELECT ccexpire FROM creditcard WHERE userid = 1556,40
06/Feb/2026 08:22:32,Query,UPDATE products SET stock = stock - 1 WHERE productid = 9043,53
30/Jan/2026 06:23:58,Query,UPDATE users SET email = william@yahoo.com WHERE userid = 9908,75
15/Feb/2026 02:54:47,Query,DELETE FROM sessions WHERE userid = 5447,15
27/Jan/2026 21:37:20,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia21, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Linda, Jones, mary54@gmail.com)",52
23/Feb/2026 04:36:13,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (7160, DC-SG-G02, 5)",68
03/Feb/2026 01:34:14,Connect,admin on BCG using TCP/IP,
07/Feb/2026 09:06:32,Query,UPDATE users SET email = mary@example.org WHERE userid = 9543,54
11/Feb/2026 22:36:01,Query,SELECT * FROM users WHERE userid = 9118,32
10/Feb/2026 17:48:26,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (john15, 1e3f0e4291be8533bce600d32c41da4fecfd0204, John, Garcia, william89@company.com)",84
24/Feb/2026 01:37:05,Query,SELECT username FROM users WHERE userid = 8322,18
27/Jan/2026 05:28:12,Query,SELECT * FROM users WHERE userid = 9224,46
10/Feb/2026 10:49:15,Query,UPDATE products SET stock = stock - 1 WHERE productid = 1817,88
19/Feb/2026 20:03:43,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (2001, PZ-SG-G05, 1)",91
23/Feb/2026 03:02:16,Query,UPDATE products SET stock = stock - 1 WHERE productid = 2134,66
04/Feb/2026 13:28:45,Query,UPDATE products SET stock = stock - 1 WHERE productid = 2906,11
22/Feb/2026 19:23:14,Query,SELECT * FROM users WHERE userid = 8579,10
06/Feb/2026 02:24:08,Query,SELECT * FROM creditcard WHERE userid = 2386,17
09/Feb/2026 00:05:47,Query,SELECT * FROM creditcard WHERE userid = 1823,26
03/Feb/2026 01:03:47,Query,UPDATE users SET email = mary@company.com WHERE userid = 9756,37
08/Feb/2026 08:26:41,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (5792, WC-SH-A01, 2)",100
15/Feb/2026 21:41:01,Query,UPDATE products SET stock = stock - 1 WHERE productid = 8887,32
18/Feb/2026 02:14:09,Query,UPDATE users SET email = william@hotmail.com WHERE userid = 4092,97
16/Feb/2026 11:45:53,Query,SELECT * FROM users WHERE userid = 1896,27
19/Feb/2026 05:43:55,Connect,dbuser on BCG using TCP/IP,
21/Feb/2026 20:04:37,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (4929, PZ-SG-G05, 3)",35
29/Jan/2026 23:35:28,Connect,dbuser on BCG using TCP/IP,
09/Feb/2026 13:07:50,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (mary24, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Elizabeth, Rodriguez, jennifer48@hotmail.com)",100
25/Jan/2026 17:52:22,Connect,dbuser on BCG using TCP/IP,
09/Feb/2026 00:57:34,Query,SELECT username FROM users WHERE userid = 9239,47
07/Feb/2026 14:28:47,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (linda80, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Mary, Brown, mary22@yahoo.com)",86
26/Jan/2026 21:45:44,Query,DELETE FROM sessions WHERE userid = 8644,17
04/Feb/2026 22:37:39,Query,UPDATE products SET stock = stock - 1 WHERE productid = 4369,40
30/Jan/2026 18:20:13,Query,SELECT ccexpire FROM creditcard WHERE userid = 6830,5
27/Jan/2026 08:16:35,Connect,dbuser on BCG using TCP/IP,
05/Feb/2026 22:16:37,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (linda31, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Linda, Johnson, patricia24@example.org)",13
22/Feb/2026 06:25:31,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (mary56, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Robert, Rodriguez, patricia14@gmail.com)",95
06/Feb/2026 05:28:40,Connect,webapp on BCG using TCP/IP,
05/Feb/2026 21:14:54,Query,UPDATE users SET email = elizabeth@hotmail.com WHERE userid = 6009,67
16/Feb/2026 23:18:38,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (8152, PZ-SG-G05, 3)",80
18/Feb/2026 02:04:39,Query,SELECT email FROM users WHERE userid = 7303,16
02/Feb/2026 02:08:44,Connect,webapp on BCG using TCP/IP,
09/Feb/2026 19:44:37,Connect,dbuser on BCG using TCP/IP,
17/Feb/2026 19:28:43,Query,SELECT email FROM users WHERE userid = 9537,10
08/Feb/2026 13:18:29,Connect,webapp on BCG using TCP/IP,
04/Feb/2026 14:48:14,Query,DELETE FROM sessions WHERE userid = 5654,19
23/Feb/2026 17:48:29,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia66, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Robert, Jones, michael92@hotmail.com)",22
15/Feb/2026 01:42:13,Query,SELECT username FROM users WHERE userid = 5912,7
02/Feb/2026 15:18:46,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (robert55, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Patricia, Rodriguez, elizabeth19@hotmail.com)",100
06/Feb/2026 19:57:10,Connect,webapp on BCG using TCP/IP,
30/Jan/2026 22:38:27,Query,UPDATE users SET email = linda@example.org WHERE userid = 5876,15
11/Feb/2026 23:04:02,Connect,dbuser on BCG using TCP/IP,
26/Jan/2026 18:10:16,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (3738, WC-SH-G04, 3)",41
03/Feb/2026 03:07:10,Query,UPDATE products SET stock = stock - 1 WHERE productid = 1094,28
15/Feb/2026 03:30:16,Query,SELECT ccexpire FROM creditcard WHERE userid = 8187,13
27/Jan/2026 15:56:12,Connect,admin on BCG using TCP/IP,
14/Feb/2026 05:31:08,Query,UPDATE users SET email = james@example.org WHERE userid = 1051,84
19/Feb/2026 15:15:59,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (james57, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Mary, Martinez, patricia71@gmail.com)",35
10/Feb/2026 19:38:01,Query,DELETE FROM sessions WHERE userid = 1568,18
10/Feb/2026 17:54:05,Query,UPDATE users SET email = robert@company.com WHERE userid = 7869,93
13/Feb/2026 12:12:43,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (6914, WSC-MG-G10, 5)",92
19/Feb/2026 23:03:41,Query,DELETE FROM sessions WHERE userid = 8898,8
25/Jan/2026 10:32:39,Query,DELETE FROM sessions WHERE userid = 5167,27
09/Feb/2026 00:17:27,Query,SELECT ccexpire FROM creditcard WHERE userid = 5381,25
19/Feb/2026 18:43:43,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (jennifer88, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Mary, Miller, elizabeth60@example.org)",38
30/Jan/2026 09:12:17,Query,SELECT * FROM creditcard WHERE userid = 6266,11
31/Jan/2026 15:39:27,Query,SELECT * FROM creditcard WHERE userid = 6739,43
11/Feb/2026 20:31:26,Connect,admin on BCG using TCP/IP,
07/Feb/2026 14:14:31,Query,SELECT username FROM users WHERE userid = 2271,7
14/Feb/2026 02:56:44,Query,DELETE FROM sessions WHERE userid = 7558,13
10/Feb/2026 21:06:08,Query,UPDATE products SET stock = stock - 1 WHERE productid = 4844,46
15/Feb/2026 15:59:35,Query,SELECT * FROM users WHERE userid = 3338,9
08/Feb/2026 13:48:05,Query,SELECT * FROM users WHERE userid = 6477,24
04/Feb/2026 21:54:41,Query,SELECT * FROM creditcard WHERE userid = 5789,21
18/Feb/2026 09:41:06,Connect,webapp on BCG using TCP/IP,
12/Feb/2026 22:20:35,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (9392, SC-MG-G10, 1)",77
14/Feb/2026 07:05:14,Connect,dbuser on BCG using TCP/IP,
13/Feb/2026 04:41:04,Connect,webapp on BCG using TCP/IP,
03/Feb/2026 07:08:06,Query,UPDATE products SET stock = stock - 1 WHERE productid = 7618,54
13/Feb/2026 15:07:21,Connect,dbuser on BCG using TCP/IP,
07/Feb/2026 08:05:09,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (john28, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Mary, Johnson, mary99@hotmail.com)",57
15/Feb/2026 12:50:23,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (8929, SC-MG-G10, 5)",56
08/Feb/2026 23:59:13,Query,DELETE FROM sessions WHERE userid = 2189,25
21/Feb/2026 00:33:23,Query,SELECT ccexpire FROM creditcard WHERE userid = 7616,40
21/Feb/2026 09:36:52,Query,SELECT email FROM users WHERE userid = 9453,35
12/Feb/2026 22:09:58,Query,SELECT ccexpire FROM creditcard WHERE userid = 3266,43
14/Feb/2026 20:49:08,Connect,dbuser on BCG using TCP/IP,
29/Jan/2026 05:23:22,Query,SELECT username FROM users WHERE userid = 4898,38
12/Feb/2026 19:02:26,Connect,admin on BCG using TCP/IP,
28/Jan/2026 08:19:39,Query,UPDATE products SET stock = stock - 1 WHERE productid = 3760,27
31/Jan/2026 06:02:11,Query,SELECT * FROM creditcard WHERE userid = 8505,49
11/Feb/2026 16:36:24,Query,SELECT email FROM users WHERE userid = 1087,29
08/Feb/2026 10:00:37,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (5599, FI-AG-G08, 1)",75
07/Feb/2026 12:49:27,Query,SELECT ccexpire FROM creditcard WHERE userid = 3533,29
19/Feb/2026 06:22:03,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (jennifer10, 1e3f0e4291be8533bce600d32c41da4fecfd0204, William, Davis, william33@company.com)",34
09/Feb/2026 19:01:15,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (3706, GT-SC-G01, 3)",10
02/Feb/2026 02:31:37,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (linda79, 1e3f0e4291be8533bce600d32c41da4fecfd0204, James, Johnson, john23@yahoo.com)",98
14/Feb/2026 05:33:03,Query,UPDATE users SET email = james@company.com WHERE userid = 1315,47
15/Feb/2026 02:02:18,Connect,webapp on BCG using TCP/IP,
27/Jan/2026 21:11:34,Query,DELETE FROM sessions WHERE userid = 4128,5
29/Jan/2026 02:29:42,Connect,webapp on BCG using TCP/IP,
18/Feb/2026 16:12:56,Query,UPDATE users SET email = james@company.com WHERE userid = 9575,65
04/Feb/2026 02:14:59,Query,SELECT email FROM users WHERE userid = 4762,23
13/Feb/2026 20:43:51,Query,SELECT email FROM users WHERE userid = 9364,22
04/Feb/2026 20:33:36,Connect,dbuser on BCG using TCP/IP,
29/Jan/2026 06:06:51,Query,DELETE FROM sessions WHERE userid = 3916,12
16/Feb/2026 18:22:31,Query,DELETE FROM sessions WHERE userid = 4897,17
28/Jan/2026 20:46:34,Connect,webapp on BCG using TCP/IP,
31/Jan/2026 14:09:57,Query,UPDATE products SET stock = stock - 1 WHERE productid = 9569,64
04/Feb/2026 10:29:11,Connect,admin on BCG using TCP/IP,
24/Feb/2026 04:09:51,Query,DELETE FROM sessions WHERE userid = 9744,14
29/Jan/2026 06:44:53,Connect,webapp on BCG using TCP/IP,
30/Jan/2026 12:00:14,Query,SELECT username FROM users WHERE userid = 2043,40
15/Feb/2026 21:29:32,Query,SELECT * FROM creditcard WHERE userid = 7807,31
10/Feb/2026 12:53:30,Query,SELECT * FROM users WHERE userid = 3198,42
21/Feb/2026 16:52:23,Query,UPDATE products SET stock = stock - 1 WHERE productid = 5907,56
31/Jan/2026 11:48:03,Query,SELECT ccexpire FROM creditcard WHERE userid = 2525,36
05/Feb/2026 21:30:31,Connect,admin on BCG using TCP/IP,
08/Feb/2026 17:37:41,Query,SELECT * FROM users WHERE userid = 3226,45
04/Feb/2026 16:28:00,Query,SELECT * FROM creditcard WHERE userid = 1810,7
29/Jan/2026 21:42:33,Query,DELETE FROM sessions WHERE userid = 4352,16
27/Jan/2026 05:23:36,Query,UPDATE products SET stock = stock - 1 WHERE productid = 7125,77
24/Feb/2026 02:52:16,Query,UPDATE products SET stock = stock - 1 WHERE productid = 6629,54
18/Feb/2026 06:57:29,Query,DELETE FROM sessions WHERE userid = 4216,29
14/Feb/2026 12:26:09,Query,UPDATE users SET email = james@hotmail.com WHERE userid = 5640,41
25/Jan/2026 10:03:25,Query,DELETE FROM sessions WHERE userid = 1845,28
18/Feb/2026 08:05:41,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia28, 1e3f0e4291be8533bce600d32c41da4fecfd0204, William, Johnson, michael97@company.com)",49
06/Feb/2026 03:37:12,Query,UPDATE users SET email = michael@yahoo.com WHERE userid = 2288,63
25/Jan/2026 17:02:48,Query,SELECT ccexpire FROM creditcard WHERE userid = 5793,43
12/Feb/2026 19:21:41,Connect,webapp on BCG using TCP/IP,
08/Feb/2026 04:41:14,Query,DELETE FROM sessions WHERE userid = 4014,14
22/Feb/2026 15:51:09,Query,SELECT ccexpire FROM creditcard WHERE userid = 6965,9
23/Feb/2026 04:08:19,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (john61, 1e3f0e4291be8533bce600d32c41da4fecfd0204, James, Rodriguez, linda74@hotmail.com)",95
26/Jan/2026 00:21:06,Query,UPDATE products SET stock = stock - 1 WHERE productid = 9464,52
21/Feb/2026 00:57:33,Connect,admin on BCG using TCP/IP,
20/Feb/2026 07:04:42,Query,UPDATE users SET email = james@yahoo.com WHERE userid = 7583,80
14/Feb/2026 02:30:41,Query,SELECT email FROM users WHERE userid = 1714,41
14/Feb/2026 21:28:30,Query,SELECT username FROM users WHERE userid = 4367,23
09/Feb/2026 11:19:02,Query,DELETE FROM sessions WHERE userid = 4096,25
15/Feb/2026 13:14:07,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (3556, DC-SG-G02, 1)",55
15/Feb/2026 12:32:31,Query,SELECT * FROM users WHERE userid = 7535,46
07/Feb/2026 12:13:38,Query,SELECT ccexpire FROM creditcard WHERE userid = 4844,50
10/Feb/2026 17:48:29,Query,SELECT username FROM users WHERE userid = 7386,13
11/Feb/2026 22:34:44,Query,SELECT username FROM users WHERE userid = 6726,20
13/Feb/2026 02:20:45,Query,UPDATE users SET email = robert@hotmail.com WHERE userid = 6849,69
30/Jan/2026 18:45:00,Query,SELECT email FROM users WHERE userid = 5039,11
18/Feb/2026 23:26:31,Query,UPDATE users SET email = jennifer@gmail.com WHERE userid = 2279,90
06/Feb/2026 21:18:28,Connect,webapp on BCG using TCP/IP,
05/Feb/2026 00:11:21,Connect,admin on BCG using TCP/IP,
09/Feb/2026 21:26:22,Query,SELECT username FROM users WHERE userid = 3347,11
28/Jan/2026 21:57:27,Query,SELECT ccexpire FROM creditcard WHERE userid = 4715,39
26/Jan/2026 18:31:04,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (6557, WC-SH-A01, 5)",74
04/Feb/2026 21:00:00,Query,SELECT * FROM creditcard WHERE userid = 6680,47
26/Jan/2026 19:43:14,Connect,webapp on BCG using TCP/IP,
12/Feb/2026 19:27:20,Query,SELECT ccexpire FROM creditcard WHERE userid = 3869,48
04/Feb/2026 19:41:27,Connect,admin on BCG using TCP/IP,
06/Feb/2026 07:33:37,Connect,webapp on BCG using TCP/IP,
14/Feb/2026 19:37:33,Query,UPDATE users SET email = james@yahoo.com WHERE userid = 3622,90
10/Feb/2026 08:05:25,Connect,webapp on BCG using TCP/IP,
03/Feb/2026 16:26:53,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (michael41, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Linda, Smith, william56@yahoo.com)",57
01/Feb/2026 06:50:56,Query,SELECT email FROM users WHERE userid = 5809,17
29/Jan/2026 11:46:48,Query,SELECT * FROM creditcard WHERE userid = 3150,40
04/Feb/2026 15:46:41,Connect,dbuser on BCG using TCP/IP,
21/Feb/2026 13:52:04,Query,SELECT * FROM users WHERE userid = 5714,14
11/Feb/2026 01:00:40,Query,DELETE FROM sessions WHERE userid = 3882,30
25/Jan/2026 20:14:49,Query,UPDATE products SET stock = stock - 1 WHERE productid = 9625,59
14/Feb/2026 19:26:36,Connect,dbuser on BCG using TCP/IP,
18/Feb/2026 08:21:43,Query,SELECT email FROM users WHERE userid = 1308,36
23/Feb/2026 02:31:35,Connect,webapp on BCG using TCP/IP,
11/Feb/2026 15:33:18,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (2622, GT-SC-G01, 3)",74
05/Feb/2026 11:06:12,Query,SELECT username FROM users WHERE userid = 4866,26
21/Feb/2026 18:44:24,Query,SELECT username FROM users WHERE userid = 1330,33
04/Feb/2026 09:36:31,Connect,admin on BCG using TCP/IP,
20/Feb/2026 19:47:47,Query,SELECT email FROM users WHERE userid = 1547,31
12/Feb/2026 23:32:58,Query,UPDATE products SET stock = stock - 1 WHERE productid = 5210,80
09/Feb/2026 03:17:22,Query,SELECT * FROM creditcard WHERE userid = 8330,18
23/Feb/2026 19:51:33,Query,UPDATE users SET email = patricia@gmail.com WHERE userid = 2389,96
22/Feb/2026 09:37:09,Query,SELECT email FROM users WHERE userid = 3030,28
03/Feb/2026 01:56:58,Query,DELETE FROM sessions WHERE userid = 5214,14
26/Jan/2026 01:51:50,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (8115, FI-AG-G08, 2)",80
11/Feb/2026 08:53:05,Query,UPDATE users SET email = jennifer@company.com WHERE userid = 9787,25
06/Feb/2026 23:20:12,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (4223, WC-SH-G04, 1)",55
12/Feb/2026 01:11:47,Query,SELECT username FROM users WHERE userid = 3923,41
04/Feb/2026 16:13:47,Query,UPDATE users SET email = william@gmail.com WHERE userid = 8224,79
